CT_NG,ME_NG,MA_NG,None
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
18.596171911475263,18.596171911475263,18.01610783350264,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
13.955659287694278,13.955659287694278,13.58032370782964,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
10.714124734317858,10.714124734317858,12.590802633641049,0.0
