elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
11375.0,45419.0,9470.0,4017.0,2392.0,2820.0,6034.0,8826.0,5578.0,14673.0,2592.0
10834.0,44993.0,9024.0,3876.0,2286.0,2706.0,5943.0,8673.0,5381.0,14473.0,2524.0
9992.0,42858.0,8447.0,3618.0,2116.0,2528.0,5693.0,8269.0,5046.0,13859.0,2445.0
9126.0,40139.0,7960.0,3365.0,1966.0,2353.0,5427.0,7777.0,4678.0,13026.0,2322.0
8540.0,37013.0,7617.0,3123.0,1838.0,2219.0,5116.0,7190.0,4322.0,11999.0,2259.0
8179.0,33348.0,7434.0,2974.0,1785.0,2138.0,4789.0,6575.0,4147.0,10965.0,2253.0
7955.0,30870.0,7434.0,2905.0,1763.0,2114.0,4561.0,6113.0,4076.0,10223.0,2286.0
7898.0,29353.0,7349.0,2843.0,1728.0,2125.0,4394.0,5871.0,4033.0,9788.0,2271.0
8144.0,28278.0,7392.0,2867.0,1775.0,2178.0,4285.0,5775.0,4044.0,9614.0,2265.0
8830.0,27922.0,7718.0,3000.0,1838.0,2285.0,4285.0,5778.0,4171.0,9584.0,2265.0
9988.0,28227.0,8419.0,3331.0,2067.0,2491.0,4410.0,5974.0,4578.0,10001.0,2304.0
10607.0,30356.0,8971.0,3745.0,2295.0,2615.0,4585.0,6622.0,5195.0,10972.0,2412.0
10738.0,34419.0,9361.0,3953.0,2371.0,2741.0,4991.0,7589.0,5517.0,12656.0,2506.0
10610.0,38556.0,9366.0,3961.0,2345.0,2799.0,5146.0,8263.0,5551.0,13680.0,2533.0
10388.0,41079.0,9262.0,3923.0,2303.0,2813.0,5325.0,8338.0,5523.0,13753.0,2596.0
10111.0,42271.0,8963.0,3849.0,2260.0,2788.0,5413.0,8261.0,5476.0,13565.0,2566.0
9968.0,42449.0,8841.0,3772.0,2214.0,2774.0,5412.0,8148.0,5404.0,13361.0,2545.0
9841.0,42357.0,8670.0,3692.0,2197.0,2732.0,5336.0,7996.0,5285.0,13059.0,2502.0
9692.0,42283.0,8660.0,3615.0,2172.0,2639.0,5293.0,7849.0,5219.0,12797.0,2492.0
9871.0,41574.0,8877.0,3588.0,2195.0,2609.0,5244.0,7770.0,5194.0,12613.0,2552.0
10146.0,40509.0,9195.0,3594.0,2263.0,2541.0,5207.0,7647.0,5176.0,12424.0,2541.0
10929.0,40516.0,9877.0,3801.0,2398.0,2716.0,5254.0,7716.0,5402.0,12590.0,2563.0
11688.0,41551.0,10157.0,4042.0,2500.0,2877.0,5557.0,8025.0,5640.0,13254.0,2646.0
11613.0,45294.0,10056.0,4105.0,2458.0,2880.0,5997.0,8583.0,5622.0,14178.0,2623.0
11260.0,47405.0,9822.0,4040.0,2382.0,2797.0,6095.0,8775.0,5517.0,14481.0,2583.0
10864.0,46603.0,9378.0,3886.0,2279.0,2703.0,6055.0,8622.0,5344.0,14245.0,2516.0
9995.0,44429.0,8747.0,3638.0,2117.0,2509.0,5839.0,8333.0,5033.0,13718.0,2408.0
9137.0,41566.0,8196.0,3377.0,1974.0,2340.0,5581.0,7807.0,4654.0,12876.0,2347.0
8613.0,37896.0,7706.0,3143.0,1867.0,2216.0,5309.0,7238.0,4358.0,11924.0,2270.0
8262.0,34364.0,7510.0,2990.0,1801.0,2156.0,4928.0,6676.0,4159.0,10912.0,2259.0
8080.0,31677.0,7470.0,2917.0,1778.0,2133.0,4719.0,6199.0,4049.0,10220.0,2305.0
8075.0,29953.0,7458.0,2888.0,1755.0,2134.0,4540.0,5992.0,4052.0,9865.0,2315.0
8386.0,28727.0,7457.0,2905.0,1791.0,2182.0,4502.0,5915.0,4094.0,9710.0,2277.0
9077.0,28129.0,7804.0,3047.0,1857.0,2255.0,4501.0,5888.0,4258.0,9685.0,2307.0
10366.0,28764.0,8479.0,3376.0,2085.0,2454.0,4573.0,6128.0,4692.0,10129.0,2349.0
11100.0,30789.0,8989.0,3805.0,2325.0,2646.0,4793.0,6773.0,5221.0,11187.0,2415.0
11240.0,34754.0,9436.0,4018.0,2382.0,2769.0,5209.0,7760.0,5563.0,12896.0,2524.0
10864.0,38810.0,9478.0,4025.0,2353.0,2803.0,5325.0,8434.0,5529.0,14112.0,2552.0
