elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
10525.0,47599.0,9558.0,3860.0,2251.0,2693.0,6162.0,8764.0,5396.0,14420.0,2621.0
9592.0,44527.0,8981.0,3578.0,2094.0,2514.0,5885.0,8226.0,4980.0,13554.0,2579.0
9006.0,40593.0,8423.0,3321.0,1973.0,2377.0,5593.0,7657.0,4650.0,12602.0,2497.0
8606.0,36713.0,8167.0,3151.0,1899.0,2306.0,5176.0,7062.0,4426.0,11530.0,2476.0
8394.0,33611.0,8098.0,3066.0,1867.0,2264.0,4932.0,6544.0,4300.0,10765.0,2511.0
8364.0,31622.0,8066.0,3025.0,1837.0,2259.0,4728.0,6308.0,4293.0,10361.0,2524.0
8660.0,30167.0,8047.0,3037.0,1871.0,2302.0,4675.0,6215.0,4331.0,10169.0,2492.0
9365.0,29397.0,8379.0,3180.0,1939.0,2374.0,4660.0,6170.0,4498.0,10117.0,2499.0
10703.0,29949.0,9080.0,3521.0,2180.0,2578.0,4727.0,6404.0,4969.0,10548.0,2526.0
11534.0,31985.0,9667.0,3977.0,2438.0,2786.0,4952.0,7055.0,5554.0,11616.0,2587.0
11796.0,36179.0,10258.0,4232.0,2516.0,2935.0,5401.0,8037.0,5965.0,13319.0,2722.0
11441.0,40746.0,10377.0,4253.0,2493.0,2978.0,5569.0,8751.0,5926.0,14610.0,2783.0
11250.0,43714.0,10404.0,4222.0,2438.0,3045.0,5789.0,8860.0,5960.0,14743.0,2893.0
10939.0,45542.0,10207.0,4182.0,2383.0,3041.0,5875.0,8808.0,5969.0,14438.0,2948.0
10698.0,45582.0,10058.0,4103.0,2338.0,3018.0,5842.0,8727.0,5907.0,14084.0,2929.0
10457.0,45198.0,10004.0,4012.0,2295.0,2976.0,5746.0,8589.0,5834.0,13737.0,2909.0
10192.0,44807.0,9872.0,3926.0,2263.0,2897.0,5673.0,8512.0,5733.0,13478.0,2876.0
10250.0,44741.0,10005.0,3903.0,2290.0,2838.0,5577.0,8368.0,5681.0,13246.0,2913.0
10310.0,44068.0,10168.0,3894.0,2365.0,2741.0,5610.0,8171.0,5611.0,12964.0,2766.0
11126.0,43721.0,10848.0,4103.0,2529.0,2888.0,5684.0,8264.0,5858.0,13162.0,2804.0
12170.0,45539.0,11202.0,4366.0,2671.0,3071.0,6031.0,8660.0,6211.0,13969.0,2906.0
12193.0,49084.0,11119.0,4432.0,2647.0,3075.0,6442.0,9217.0,6178.0,15035.0,2895.0
11819.0,51215.0,10788.0,4334.0,2555.0,3004.0,6565.0,9383.0,6032.0,15365.0,2833.0
11359.0,50348.0,10397.0,4194.0,2457.0,2893.0,6510.0,9204.0,5771.0,15123.0,2787.0
10514.0,47895.0,9680.0,3911.0,2292.0,2745.0,6282.0,8851.0,5449.0,14549.0,2675.0
9567.0,44748.0,9033.0,3614.0,2112.0,2537.0,5995.0,8359.0,4957.0,13737.0,2576.0
8955.0,40982.0,8516.0,3367.0,1988.0,2416.0,5612.0,7739.0,4634.0,12669.0,2505.0
8610.0,37020.0,8296.0,3189.0,1916.0,2333.0,5220.0,7126.0,4437.0,11620.0,2485.0
8515.0,34011.0,8257.0,3097.0,1859.0,2300.0,4919.0,6653.0,4340.0,10790.0,2528.0
8433.0,32081.0,8204.0,3041.0,1836.0,2310.0,4755.0,6375.0,4268.0,10354.0,2505.0
8618.0,30739.0,8209.0,3036.0,1859.0,2325.0,4658.0,6240.0,4305.0,10150.0,2489.0
9362.0,30020.0,8499.0,3182.0,1965.0,2452.0,4616.0,6220.0,4450.0,10160.0,2463.0
10549.0,30189.0,9270.0,3496.0,2170.0,2675.0,4722.0,6391.0,4893.0,10518.0,2489.0
11335.0,32258.0,9784.0,3933.0,2423.0,2805.0,4935.0,7064.0,5542.0,11649.0,2576.0
11683.0,37039.0,10381.0,4213.0,2528.0,2960.0,5336.0,7993.0,5901.0,13315.0,2733.0
11945.0,41342.0,10404.0,4240.0,2510.0,3038.0,5612.0,8704.0,5912.0,14574.0,2792.0
11846.0,44409.0,10233.0,4183.0,2483.0,3124.0,5835.0,8828.0,5883.0,14720.0,2850.0
11699.0,46499.0,9971.0,4134.0,2386.0,3085.0,6029.0,8712.0,5890.0,14521.0,2923.0
11429.0,46892.0,9797.0,4055.0,2341.0,3041.0,6080.0,8602.0,5816.0,14166.0,2930.0
11392.0,46849.0,9658.0,3943.0,2312.0,3027.0,5967.0,8392.0,5728.0,13713.0,2911.0
11238.0,46560.0,9523.0,3857.0,2295.0,2958.0,5937.0,8216.0,5620.0,13350.0,2857.0
11259.0,46097.0,9618.0,3824.0,2279.0,2924.0,5988.0,8040.0,5561.0,13063.0,2886.0
11309.0,45067.0,9957.0,3763.0,2370.0,2842.0,5978.0,7825.0,5509.0,12748.0,2726.0
11961.0,43848.0,10776.0,3981.0,2517.0,2956.0,5961.0,7840.0,5751.0,12906.0,2779.0
12540.0,45323.0,11154.0,4268.0,2656.0,3077.0,6203.0,8199.0,5997.0,13545.0,2874.0
12472.0,49417.0,11050.0,4332.0,2662.0,3053.0,6612.0,8862.0,6033.0,14801.0,2891.0
12006.0,51483.0,10779.0,4265.0,2578.0,2961.0,6738.0,9207.0,5938.0,15287.0,2819.0
11382.0,50887.0,10235.0,4142.0,2479.0,2837.0,6672.0,9119.0,5750.0,15166.0,2795.0
10640.0,48470.0,9479.0,3906.0,2326.0,2665.0,6415.0,8847.0,5424.0,14690.0,2659.0
9842.0,45173.0,8853.0,3622.0,2149.0,2474.0,6147.0,8369.0,5005.0,14002.0,2593.0
9270.0,41601.0,8287.0,3403.0,2017.0,2341.0,5766.0,7790.0,4666.0,13000.0,2528.0
9032.0,37532.0,7984.0,3233.0,1949.0,2261.0,5402.0,7157.0,4451.0,11904.0,2487.0
8582.0,34317.0,7927.0,3163.0,1911.0,2207.0,5032.0,6717.0,4373.0,11133.0,2543.0
8389.0,31828.0,7861.0,3137.0,1885.0,2234.0,4791.0,6439.0,4302.0,10749.0,2501.0
8538.0,30300.0,7873.0,3132.0,1902.0,2271.0,4678.0,6325.0,4251.0,10569.0,2435.0
9213.0,29652.0,8149.0,3255.0,2007.0,2345.0,4638.0,6270.0,4453.0,10549.0,2460.0
10535.0,29971.0,8875.0,3575.0,2206.0,2533.0,4742.0,6468.0,4906.0,10945.0,2483.0
11447.0,32236.0,9549.0,3981.0,2458.0,2747.0,5007.0,7124.0,5543.0,12061.0,2603.0
11918.0,36846.0,10088.0,4274.0,2589.0,2921.0,5336.0,8107.0,5896.0,13791.0,2698.0
11909.0,41207.0,10157.0,4351.0,2596.0,3017.0,5597.0,8833.0,5900.0,15183.0,2776.0
11884.0,44338.0,10072.0,4370.0,2573.0,3076.0,5867.0,8971.0,5920.0,15331.0,2886.0
11551.0,46323.0,9827.0,4351.0,2501.0,3070.0,5935.0,8955.0,5915.0,15143.0,2907.0
11173.0,46322.0,9656.0,4278.0,2470.0,3066.0,5941.0,8848.0,5895.0,14887.0,2931.0
10823.0,45770.0,9463.0,4186.0,2435.0,3021.0,5810.0,8726.0,5769.0,14498.0,2893.0
10551.0,45052.0,9232.0,4102.0,2401.0,2924.0,5628.0,8597.0,5703.0,14100.0,2830.0
10626.0,44706.0,9201.0,4081.0,2441.0,2907.0,5553.0,8353.0,5687.0,13514.0,2802.0
10876.0,43587.0,9454.0,4054.0,2524.0,2811.0,5425.0,8265.0,5659.0,13427.0,2663.0
11681.0,42790.0,10196.0,4215.0,2653.0,2918.0,5388.0,8346.0,5831.0,13559.0,2698.0
12378.0,44400.0,10586.0,4409.0,2738.0,3070.0,5608.0,8682.0,6085.0,14220.0,2784.0
12342.0,48446.0,10515.0,4405.0,2708.0,2983.0,6169.0,9162.0,6082.0,15312.0,2801.0
11960.0,50628.0,10235.0,4282.0,2608.0,2953.0,6359.0,9287.0,5936.0,15562.0,2750.0
11611.0,49831.0,9861.0,4117.0,2503.0,2847.0,6319.0,9113.0,5705.0,15296.0,2721.0
11060.0,47728.0,9294.0,3952.0,2359.0,2716.0,6097.0,8789.0,5474.0,14685.0,2734.0
10271.0,45173.0,8676.0,3709.0,2195.0,2540.0,5976.0,8559.0,5155.0,14364.0,2634.0
9457.0,42350.0,8299.0,3478.0,2074.0,2411.0,5688.0,8006.0,4854.0,13440.0,2581.0
8991.0,38479.0,7961.0,3297.0,1981.0,2225.0,5341.0,7457.0,4604.0,12479.0,2522.0
8771.0,35273.0,7921.0,3210.0,1931.0,2213.0,5031.0,6919.0,4473.0,11544.0,2576.0
8618.0,32902.0,7915.0,3145.0,1905.0,2252.0,4867.0,6638.0,4430.0,11058.0,2560.0
8692.0,31285.0,7874.0,3123.0,1878.0,2267.0,4712.0,6487.0,4372.0,10798.0,2530.0
8987.0,30440.0,7919.0,3176.0,1919.0,2319.0,4634.0,6400.0,4420.0,10679.0,2506.0
9536.0,30046.0,8207.0,3319.0,1988.0,2416.0,4647.0,6455.0,4595.0,10783.0,2513.0
10090.0,30499.0,8583.0,3507.0,2109.0,2518.0,4746.0,6699.0,4898.0,11169.0,2586.0
10739.0,31962.0,9003.0,3742.0,2256.0,2679.0,4856.0,7109.0,5293.0,11877.0,2653.0
11208.0,33596.0,9344.0,3959.0,2341.0,2884.0,4943.0,7611.0,5544.0,12752.0,2775.0
11185.0,36346.0,9506.0,4098.0,2412.0,2963.0,5179.0,8050.0,5784.0,13545.0,2878.0
11152.0,39346.0,9453.0,4142.0,2415.0,3005.0,5411.0,8409.0,5787.0,14194.0,2911.0
10920.0,40593.0,9454.0,4092.0,2409.0,3028.0,5461.0,8426.0,5778.0,14238.0,2925.0
10656.0,40456.0,9443.0,4036.0,2404.0,3013.0,5355.0,8276.0,5669.0,13987.0,2898.0
10440.0,40609.0,9464.0,4006.0,2359.0,2958.0,5288.0,8180.0,5592.0,13847.0,2901.0
10407.0,40334.0,9386.0,3977.0,2370.0,2927.0,5197.0,8034.0,5566.0,13566.0,2835.0
10404.0,39508.0,9652.0,3930.0,2423.0,2828.0,5132.0,7856.0,5488.0,13240.0,2763.0
10910.0,38615.0,10363.0,4070.0,2573.0,2903.0,5100.0,7792.0,5681.0,13099.0,2770.0
11783.0,38954.0,10595.0,4256.0,2622.0,3022.0,5290.0,8073.0,5894.0,13658.0,2832.0
11871.0,42850.0,10635.0,4286.0,2589.0,3036.0,5857.0,8651.0,5990.0,14757.0,2884.0
11755.0,44860.0,10383.0,4230.0,2533.0,2990.0,6043.0,8850.0,5829.0,14985.0,2822.0
11504.0,44675.0,10021.0,4109.0,2440.0,2895.0,6018.0,8791.0,5655.0,14939.0,2806.0
11005.0,43661.0,9464.0,3913.0,2329.0,2750.0,5900.0,8598.0,5397.0,14599.0,2712.0
10296.0,41874.0,9025.0,3699.0,2192.0,2598.0,5786.0,8255.0,5093.0,13981.0,2640.0
9839.0,39914.0,8536.0,3520.0,2069.0,2462.0,5585.0,7775.0,4831.0,13261.0,2558.0
9593.0,37019.0,8248.0,3352.0,1993.0,2382.0,5432.0,7366.0,4606.0,12490.0,2530.0
9411.0,34689.0,8175.0,3252.0,1947.0,2335.0,5099.0,6947.0,4448.0,11830.0,2609.0
9386.0,32577.0,8103.0,3186.0,1913.0,2320.0,4926.0,6654.0,4385.0,11385.0,2573.0
9442.0,31147.0,7973.0,3175.0,1900.0,2336.0,4862.0,6506.0,4349.0,11153.0,2560.0
9692.0,30446.0,7949.0,3224.0,1924.0,2351.0,4790.0,6467.0,4368.0,11100.0,2538.0
10303.0,29915.0,8138.0,3342.0,1981.0,2425.0,4771.0,6467.0,4531.0,11196.0,2521.0
11006.0,30065.0,8533.0,3544.0,2100.0,2513.0,4857.0,6675.0,4804.0,11544.0,2579.0
11505.0,31343.0,9010.0,3741.0,2245.0,2661.0,5005.0,7009.0,5178.0,12199.0,2631.0
11646.0,32705.0,9279.0,3924.0,2315.0,2837.0,5060.0,7504.0,5397.0,13080.0,2724.0
11405.0,35707.0,9502.0,4032.0,2363.0,2896.0,5244.0,7990.0,5680.0,13911.0,2836.0
11083.0,38650.0,9587.0,3991.0,2392.0,2922.0,5429.0,8408.0,5718.0,14604.0,2828.0
10868.0,39862.0,9712.0,3988.0,2400.0,2940.0,5465.0,8566.0,5752.0,14765.0,2911.0
10700.0,40033.0,9734.0,3955.0,2386.0,2935.0,5469.0,8621.0,5711.0,14766.0,2911.0
10381.0,40686.0,9748.0,3903.0,2363.0,2900.0,5359.0,8772.0,5663.0,14977.0,2955.0
10188.0,40798.0,9899.0,3871.0,2397.0,2901.0,5310.0,8810.0,5704.0,14975.0,3005.0
10217.0,40423.0,10176.0,3868.0,2452.0,2811.0,5251.0,8784.0,5607.0,14855.0,2915.0
11035.0,39342.0,10885.0,4028.0,2592.0,2900.0,5221.0,8764.0,5801.0,14872.0,2915.0
11956.0,39756.0,11155.0,4254.0,2662.0,3077.0,5449.0,9025.0,5998.0,15322.0,2965.0
12204.0,43817.0,11098.0,4301.0,2626.0,3104.0,6034.0,9436.0,6023.0,16117.0,2931.0
12106.0,45394.0,10799.0,4259.0,2572.0,3061.0,6114.0,9423.0,5981.0,16056.0,2942.0
11724.0,45490.0,10373.0,4123.0,2495.0,2954.0,6118.0,9352.0,5840.0,15923.0,2876.0
10967.0,44152.0,9674.0,3859.0,2318.0,2790.0,6025.0,9066.0,5417.0,15432.0,2669.0
10080.0,41631.0,9111.0,3587.0,2157.0,2548.0,5761.0,8353.0,5070.0,14238.0,2630.0
9543.0,38914.0,8678.0,3340.0,2060.0,2491.0,5509.0,7758.0,4765.0,13183.0,2550.0
9276.0,35723.0,8377.0,3202.0,1944.0,2422.0,5185.0,7211.0,4572.0,12187.0,2501.0
9214.0,32776.0,8402.0,3139.0,1931.0,2390.0,4880.0,6741.0,4440.0,11328.0,2552.0
9285.0,31276.0,8411.0,3097.0,1901.0,2408.0,4728.0,6484.0,4392.0,10905.0,2581.0
9594.0,30456.0,8407.0,3141.0,1932.0,2464.0,4720.0,6371.0,4443.0,10714.0,2506.0
10483.0,29828.0,8730.0,3271.0,2013.0,2571.0,4680.0,6392.0,4650.0,10702.0,2551.0
11883.0,30234.0,9506.0,3600.0,2226.0,2803.0,4730.0,6647.0,5099.0,11131.0,2538.0
12715.0,32334.0,10098.0,4013.0,2480.0,2946.0,5031.0,7286.0,5683.0,12228.0,2630.0
12891.0,36774.0,10592.0,4283.0,2584.0,3108.0,5453.0,8263.0,6174.0,13921.0,2736.0
12448.0,41081.0,10561.0,4350.0,2585.0,3125.0,5672.0,8953.0,6162.0,15081.0,2814.0
11990.0,43819.0,10451.0,4369.0,2536.0,3191.0,5820.0,9041.0,6208.0,15185.0,2921.0
11441.0,45507.0,10140.0,4342.0,2472.0,3119.0,5938.0,8994.0,6199.0,14989.0,2972.0
10930.0,45292.0,9953.0,4265.0,2412.0,3082.0,5870.0,8936.0,6106.0,14706.0,2991.0
10902.0,44582.0,9852.0,4172.0,2389.0,3034.0,5705.0,8707.0,5961.0,14292.0,2943.0
10281.0,43942.0,9792.0,4122.0,2341.0,2927.0,5550.0,8570.0,5869.0,13966.0,2955.0
10168.0,43523.0,9931.0,4075.0,2372.0,2881.0,5457.0,8487.0,5797.0,13764.0,2990.0
10211.0,42462.0,10173.0,4054.0,2472.0,2775.0,5368.0,8250.0,5702.0,13373.0,2825.0
10983.0,41687.0,10937.0,4239.0,2648.0,2922.0,5350.0,8352.0,5963.0,13544.0,2878.0
12149.0,43120.0,11463.0,4465.0,2773.0,3135.0,5572.0,8665.0,6277.0,14191.0,2970.0
12355.0,47431.0,11412.0,4494.0,2742.0,3160.0,6101.0,9336.0,6271.0,15388.0,2949.0
20468.0,60465.0,11411.0,5096.0,2464.0,3321.0,9174.0,8710.0,6764.0,13954.0,2717.0
18999.0,59180.0,10971.0,4850.0,2225.0,3027.0,8893.0,8703.0,6215.0,13848.0,2703.0
17299.0,57752.0,10043.0,4464.0,2049.0,2758.0,8499.0,8308.0,5649.0,13546.0,2512.0
15636.0,53512.0,9221.0,4048.0,1897.0,2566.0,7903.0,7663.0,5184.0,12688.0,2411.0
14486.0,48290.0,8649.0,3654.0,1760.0,2408.0,7185.0,7026.0,4729.0,11621.0,2398.0
13585.0,43015.0,8155.0,3419.0,1659.0,2319.0,6470.0,6464.0,4481.0,10514.0,2343.0
12850.0,38550.0,7717.0,3230.0,1613.0,2269.0,5912.0,6022.0,4310.0,9771.0,2260.0
12322.0,35284.0,7340.0,3122.0,1571.0,2233.0,5441.0,5728.0,4195.0,9263.0,2130.0
12293.0,33206.0,7258.0,3078.0,1601.0,2291.0,5126.0,5568.0,4267.0,8939.0,2161.0
12662.0,31886.0,7625.0,3151.0,1732.0,2417.0,4931.0,5581.0,4501.0,8838.0,2259.0
13222.0,32034.0,8070.0,3352.0,1865.0,2569.0,4877.0,5867.0,4846.0,9171.0,2271.0
14271.0,33929.0,8518.0,3611.0,1997.0,2745.0,4954.0,6295.0,5077.0,9758.0,2264.0
15547.0,37148.0,9182.0,3903.0,2154.0,2968.0,5110.0,6816.0,5686.0,10769.0,2440.0
16759.0,41038.0,9673.0,4125.0,2218.0,3127.0,5512.0,7425.0,5983.0,11663.0,2511.0
17880.0,45800.0,10137.0,4244.0,2255.0,3230.0,5972.0,7899.0,6176.0,12444.0,2620.0
18802.0,49340.0,10464.0,4356.0,2274.0,3315.0,6513.0,8129.0,6334.0,12676.0,2690.0
19524.0,51079.0,10934.0,4508.0,2397.0,3418.0,6908.0,8233.0,6612.0,12824.0,2748.0
20325.0,52852.0,11263.0,4644.0,2450.0,3477.0,7349.0,8360.0,6872.0,12854.0,2751.0
20950.0,54942.0,11508.0,4753.0,2522.0,3547.0,7835.0,8447.0,6899.0,12946.0,2738.0
21538.0,56736.0,11841.0,4889.0,2600.0,3607.0,8245.0,8488.0,7038.0,12953.0,2796.0
22070.0,58420.0,12086.0,5055.0,2640.0,3629.0,8772.0,8459.0,7125.0,12964.0,2821.0
22348.0,60611.0,12072.0,5159.0,2646.0,3599.0,9094.0,8497.0,7169.0,13040.0,2722.0
22008.0,62549.0,12077.0,5202.0,2663.0,3559.0,9483.0,8511.0,7155.0,13191.0,2736.0
21619.0,63785.0,11939.0,5197.0,2600.0,3526.0,9611.0,8489.0,7036.0,13314.0,2740.0
20615.0,63753.0,11732.0,5079.0,2491.0,3317.0,9516.0,8465.0,6843.0,13321.0,2714.0
19086.0,62692.0,11213.0,4839.0,2289.0,3021.0,9291.0,8447.0,6288.0,13262.0,2694.0
17308.0,61427.0,10269.0,4447.0,2077.0,2757.0,8949.0,8112.0,5739.0,13018.0,2527.0
15791.0,57097.0,9437.0,4037.0,1903.0,2556.0,8256.0,7480.0,5310.0,12219.0,2393.0
14339.0,51470.0,8884.0,3676.0,1763.0,2397.0,7643.0,6877.0,4848.0,11234.0,2411.0
13519.0,45627.0,8329.0,3393.0,1699.0,2287.0,6953.0,6316.0,4563.0,10281.0,2367.0
12855.0,40995.0,7949.0,3224.0,1631.0,2235.0,6236.0,5877.0,4374.0,9533.0,2325.0
12382.0,38052.0,7542.0,3120.0,1616.0,2219.0,5802.0,5620.0,4274.0,9076.0,2177.0
12126.0,35812.0,7443.0,3068.0,1655.0,2267.0,5450.0,5529.0,4334.0,8898.0,2178.0
12437.0,34242.0,7812.0,3157.0,1793.0,2393.0,5217.0,5567.0,4560.0,8835.0,2263.0
12917.0,34179.0,8323.0,3365.0,1919.0,2509.0,5183.0,5820.0,4863.0,9076.0,2301.0
13887.0,35584.0,8712.0,3643.0,2043.0,2691.0,5183.0,6339.0,5247.0,9795.0,2319.0
15012.0,38693.0,9317.0,3922.0,2187.0,2922.0,5368.0,6847.0,5767.0,10802.0,2444.0
16059.0,42927.0,9875.0,4082.0,2264.0,3066.0,5769.0,7392.0,6015.0,11678.0,2526.0
17058.0,47738.0,10311.0,4159.0,2290.0,3182.0,6282.0,7851.0,6166.0,12372.0,2643.0
17827.0,51260.0,10662.0,4218.0,2316.0,3281.0,6904.0,8016.0,6335.0,12545.0,2698.0
18521.0,53267.0,10978.0,4287.0,2330.0,3393.0,7469.0,8161.0,6496.0,12709.0,2746.0
19365.0,54897.0,11274.0,4387.0,2372.0,3470.0,7909.0,8179.0,6682.0,12648.0,2736.0
20104.0,57017.0,11409.0,4402.0,2416.0,3527.0,8330.0,8274.0,6722.0,12790.0,2719.0
20773.0,58954.0,11792.0,4480.0,2435.0,3600.0,8631.0,8275.0,6816.0,12721.0,2750.0
21230.0,60721.0,12174.0,4594.0,2459.0,3609.0,8785.0,8281.0,6915.0,12719.0,2798.0
21373.0,62900.0,12291.0,4698.0,2471.0,3596.0,9009.0,8385.0,6953.0,12910.0,2681.0
21184.0,64818.0,12338.0,4768.0,2487.0,3565.0,9207.0,8394.0,6932.0,13056.0,2681.0
20922.0,65969.0,12195.0,4716.0,2457.0,3526.0,9230.0,8430.0,6769.0,13248.0,2671.0
20049.0,65903.0,11952.0,4642.0,2353.0,3300.0,8988.0,8473.0,6572.0,13351.0,2625.0
18533.0,64415.0,11455.0,4486.0,2196.0,3022.0,8658.0,8537.0,6120.0,13458.0,2643.0
16951.0,62619.0,10405.0,4180.0,1997.0,2757.0,8428.0,8220.0,5545.0,13273.0,2440.0
15635.0,57973.0,9572.0,3815.0,1827.0,2551.0,8019.0,7616.0,5114.0,12445.0,2347.0
14367.0,52037.0,8839.0,3519.0,1709.0,2380.0,7366.0,6969.0,4692.0,11368.0,2334.0
13422.0,46227.0,8387.0,3291.0,1626.0,2272.0,6795.0,6439.0,4409.0,10469.0,2304.0
12661.0,41535.0,7961.0,3154.0,1572.0,2235.0,6238.0,5994.0,4243.0,9669.0,2218.0
12293.0,38175.0,7550.0,3068.0,1555.0,2214.0,5800.0,5692.0,4115.0,9203.0,2110.0
12107.0,36047.0,7459.0,3036.0,1609.0,2277.0,5501.0,5565.0,4189.0,8911.0,2085.0
12416.0,34547.0,7784.0,3117.0,1721.0,2385.0,5305.0,5554.0,4477.0,8869.0,2223.0
12912.0,34356.0,8306.0,3366.0,1861.0,2514.0,5215.0,5859.0,4850.0,9126.0,2262.0
13959.0,35689.0,8757.0,3664.0,2005.0,2714.0,5353.0,6353.0,5117.0,9816.0,2272.0
15007.0,38976.0,9455.0,3890.0,2126.0,2947.0,5576.0,6871.0,5449.0,10830.0,2351.0
15930.0,43188.0,9867.0,4038.0,2150.0,3077.0,5983.0,7334.0,5663.0,11674.0,2413.0
16741.0,47830.0,10241.0,4063.0,2132.0,3187.0,6574.0,7777.0,5774.0,12408.0,2495.0
17303.0,51671.0,10572.0,4148.0,2124.0,3315.0,7060.0,8001.0,5937.0,12650.0,2593.0
17866.0,53561.0,10869.0,4224.0,2161.0,3398.0,7469.0,8060.0,6126.0,12699.0,2639.0
18522.0,55159.0,11179.0,4309.0,2187.0,3464.0,7860.0,8101.0,6341.0,12699.0,2638.0
19305.0,57123.0,11375.0,4338.0,2229.0,3511.0,8134.0,8244.0,6375.0,12735.0,2643.0
19827.0,58872.0,11597.0,4459.0,2312.0,3576.0,8403.0,8273.0,6571.0,12735.0,2675.0
20200.0,59791.0,11590.0,4603.0,2348.0,3604.0,8365.0,8324.0,6654.0,12759.0,2704.0
20170.0,60597.0,11387.0,4732.0,2382.0,3567.0,8279.0,8430.0,6653.0,12981.0,2583.0
19803.0,61304.0,11336.0,4836.0,2408.0,3546.0,8242.0,8462.0,6606.0,13202.0,2552.0
19704.0,61919.0,11193.0,4820.0,2381.0,3512.0,8113.0,8477.0,6518.0,13392.0,2585.0
19059.0,62068.0,11023.0,4717.0,2296.0,3277.0,7960.0,8475.0,6310.0,13496.0,2547.0
17878.0,61434.0,10606.0,4551.0,2154.0,3007.0,7955.0,8497.0,5884.0,13540.0,2575.0
16350.0,59853.0,9627.0,4254.0,1973.0,2733.0,7743.0,8184.0,5404.0,13287.0,2384.0
14906.0,55620.0,8934.0,3885.0,1828.0,2534.0,7431.0,7634.0,4962.0,12546.0,2281.0
13666.0,50016.0,8375.0,3540.0,1677.0,2404.0,6947.0,6952.0,4539.0,11472.0,2267.0
12788.0,44425.0,7900.0,3340.0,1600.0,2276.0,6462.0,6368.0,4287.0,10474.0,2226.0
12201.0,39509.0,7545.0,3181.0,1550.0,2228.0,5919.0,5884.0,4135.0,9504.0,2177.0
11839.0,36813.0,7172.0,3080.0,1511.0,2197.0,5598.0,5619.0,4058.0,9051.0,2078.0
11744.0,34590.0,7069.0,3057.0,1560.0,2250.0,5402.0,5466.0,4106.0,8752.0,2042.0
12079.0,33156.0,7386.0,3115.0,1654.0,2369.0,5237.0,5467.0,4356.0,8671.0,2161.0
