No_fuel,mountain_coal,mountain_naturalgas,mountain_uranium,pacific_coal,pacific_naturalgas,pacific_uranium
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
0.0,4.4699,10.8847,2.1155,4.7429,11.3283,2.1155
