elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
12597.0,51979.0,11260.0,4507.0,2697.0,3163.0,6704.0,9738.0,6413.0,16185.0,3048.0
11977.0,51632.0,10751.0,4340.0,2572.0,3047.0,6615.0,9591.0,6173.0,15991.0,2988.0
11041.0,48919.0,10006.0,4056.0,2380.0,2894.0,6314.0,9128.0,5791.0,15277.0,2861.0
10050.0,45803.0,9473.0,3767.0,2202.0,2699.0,6015.0,8609.0,5346.0,14395.0,2774.0
9314.0,42186.0,9020.0,3479.0,2051.0,2537.0,5658.0,8026.0,4906.0,13359.0,2709.0
8859.0,37832.0,8725.0,3292.0,1975.0,2435.0,5266.0,7341.0,4686.0,12200.0,2674.0
8565.0,34677.0,8664.0,3196.0,1939.0,2373.0,4966.0,6791.0,4586.0,11302.0,2716.0
8456.0,32614.0,8540.0,3117.0,1892.0,2372.0,4755.0,6497.0,4514.0,10768.0,2704.0
8677.0,31135.0,8560.0,3128.0,1930.0,2415.0,4608.0,6362.0,4509.0,10523.0,2686.0
9384.0,30459.0,8851.0,3262.0,1998.0,2524.0,4580.0,6336.0,4650.0,10439.0,2658.0
10642.0,30589.0,9611.0,3617.0,2250.0,2736.0,4697.0,6521.0,5122.0,10835.0,2654.0
11450.0,32756.0,10307.0,4089.0,2520.0,2897.0,4881.0,7187.0,5854.0,11820.0,2746.0
11791.0,37261.0,10976.0,4371.0,2637.0,3068.0,5344.0,8139.0,6307.0,13490.0,2890.0
11717.0,42436.0,11111.0,4410.0,2621.0,3143.0,5605.0,8889.0,6341.0,14655.0,2987.0
11592.0,46237.0,11041.0,4457.0,2571.0,3256.0,5879.0,9063.0,6474.0,14914.0,3234.0
11310.0,48808.0,10696.0,4417.0,2512.0,3265.0,6087.0,9053.0,6456.0,14831.0,3288.0
11148.0,49096.0,10520.0,4344.0,2456.0,3236.0,6075.0,8976.0,6375.0,14676.0,3277.0
10996.0,49160.0,10307.0,4243.0,2441.0,3178.0,5963.0,8881.0,6215.0,14455.0,3204.0
10806.0,49034.0,10278.0,4151.0,2410.0,3087.0,5898.0,8717.0,6120.0,14159.0,3184.0
10943.0,48284.0,10510.0,4111.0,2444.0,3019.0,5834.0,8617.0,6091.0,13944.0,3218.0
11218.0,46586.0,10802.0,4036.0,2532.0,2863.0,5774.0,8351.0,5924.0,13517.0,3009.0
12101.0,45273.0,11595.0,4245.0,2694.0,3012.0,5769.0,8408.0,6171.0,13684.0,3004.0
12996.0,46743.0,12045.0,4528.0,2825.0,3210.0,6105.0,8767.0,6472.0,14445.0,3091.0
12932.0,51339.0,11962.0,4612.0,2787.0,3233.0,6611.0,9410.0,6462.0,15518.0,3076.0
12485.0,54323.0,11661.0,4533.0,2689.0,3139.0,6781.0,9692.0,6324.0,15979.0,3039.0
12016.0,53550.0,11154.0,4353.0,2569.0,3045.0,6750.0,9540.0,6116.0,15750.0,2982.0
11050.0,50768.0,10371.0,4079.0,2383.0,2876.0,6483.0,9197.0,5759.0,15123.0,2826.0
10054.0,47487.0,9764.0,3778.0,2213.0,2685.0,6191.0,8643.0,5304.0,14231.0,2798.0
9397.0,43292.0,9139.0,3503.0,2079.0,2536.0,5874.0,8079.0,4944.0,13281.0,2721.0
8951.0,39063.0,8825.0,3312.0,1993.0,2455.0,5425.0,7448.0,4694.0,12152.0,2682.0
8708.0,35544.0,8725.0,3214.0,1958.0,2394.0,5144.0,6889.0,4552.0,11311.0,2725.0
8652.0,33294.0,8673.0,3165.0,1921.0,2384.0,4917.0,6626.0,4533.0,10856.0,2741.0
8933.0,31606.0,8637.0,3170.0,1950.0,2423.0,4847.0,6511.0,4569.0,10628.0,2706.0
9653.0,30669.0,8952.0,3313.0,2022.0,2494.0,4819.0,6450.0,4740.0,10549.0,2691.0
11040.0,31132.0,9683.0,3666.0,2272.0,2702.0,4880.0,6680.0,5246.0,10967.0,2710.0
11971.0,33179.0,10346.0,4152.0,2552.0,2927.0,5110.0,7339.0,5885.0,12045.0,2750.0
12347.0,37604.0,11080.0,4446.0,2652.0,3101.0,5594.0,8316.0,6366.0,13741.0,2910.0
12018.0,42680.0,11277.0,4481.0,2631.0,3153.0,5814.0,9070.0,6323.0,15107.0,3013.0
11871.0,46274.0,11338.0,4494.0,2571.0,3269.0,6085.0,9227.0,6436.0,15337.0,3213.0
