No_fuel,mountain_coal,mountain_naturalgas,mountain_uranium,pacific_coal,pacific_naturalgas,pacific_uranium
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
0.0,5.2547,8.8033,2.1155,4.8794,8.8716,2.1155
