elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
12294.0,50339.0,10813.0,4383.0,2622.0,3078.0,6536.0,9511.0,6204.0,15806.0,2931.0
11695.0,49973.0,10320.0,4224.0,2501.0,2963.0,6445.0,9363.0,5976.0,15610.0,2873.0
10777.0,47404.0,9616.0,3947.0,2313.0,2804.0,6158.0,8913.0,5605.0,14922.0,2753.0
9819.0,44387.0,9094.0,3667.0,2142.0,2612.0,5868.0,8401.0,5178.0,14054.0,2660.0
9120.0,40894.0,8670.0,3388.0,1995.0,2458.0,5522.0,7817.0,4761.0,13019.0,2597.0
8689.0,36712.0,8402.0,3215.0,1927.0,2361.0,5147.0,7149.0,4551.0,11892.0,2576.0
8413.0,33726.0,8357.0,3124.0,1895.0,2308.0,4866.0,6624.0,4458.0,11033.0,2608.0
8315.0,31798.0,8242.0,3048.0,1850.0,2311.0,4665.0,6340.0,4393.0,10523.0,2597.0
8540.0,30422.0,8268.0,3063.0,1892.0,2356.0,4526.0,6217.0,4392.0,10296.0,2588.0
9242.0,29825.0,8568.0,3196.0,1958.0,2463.0,4506.0,6197.0,4531.0,10225.0,2566.0
10478.0,29998.0,9314.0,3547.0,2203.0,2675.0,4625.0,6385.0,4986.0,10626.0,2569.0
11240.0,32158.0,9974.0,4003.0,2464.0,2826.0,4807.0,7046.0,5690.0,11608.0,2662.0
11526.0,36551.0,10573.0,4267.0,2570.0,2987.0,5255.0,8002.0,6110.0,13282.0,2792.0
11442.0,41468.0,10675.0,4298.0,2552.0,3058.0,5490.0,8733.0,6143.0,14412.0,2875.0
11290.0,44948.0,10596.0,4325.0,2504.0,3146.0,5741.0,8881.0,6237.0,14625.0,3074.0
11008.0,47174.0,10263.0,4274.0,2448.0,3146.0,5919.0,8853.0,6212.0,14515.0,3105.0
10853.0,47434.0,10100.0,4200.0,2398.0,3122.0,5909.0,8769.0,6132.0,14347.0,3090.0
10705.0,47461.0,9897.0,4107.0,2381.0,3067.0,5807.0,8659.0,5982.0,14106.0,3031.0
10529.0,47346.0,9874.0,4016.0,2352.0,2975.0,5747.0,8498.0,5895.0,13819.0,3013.0
10674.0,46608.0,10102.0,3983.0,2384.0,2916.0,5687.0,8406.0,5868.0,13611.0,3055.0
10951.0,45068.0,10400.0,3926.0,2464.0,2783.0,5632.0,8174.0,5736.0,13243.0,2892.0
11811.0,44084.0,11166.0,4133.0,2619.0,2939.0,5640.0,8235.0,5978.0,13411.0,2895.0
12671.0,45444.0,11573.0,4405.0,2743.0,3127.0,5968.0,8580.0,6264.0,14147.0,2986.0
12600.0,49827.0,11486.0,4486.0,2705.0,3144.0,6458.0,9202.0,6253.0,15182.0,2960.0
12177.0,52593.0,11201.0,4409.0,2611.0,3054.0,6610.0,9462.0,6123.0,15604.0,2924.0
11727.0,51813.0,10711.0,4237.0,2496.0,2960.0,6576.0,9309.0,5923.0,15374.0,2866.0
10785.0,49184.0,9965.0,3969.0,2316.0,2784.0,6322.0,8981.0,5578.0,14772.0,2728.0
9826.0,46007.0,9373.0,3677.0,2153.0,2600.0,6037.0,8434.0,5141.0,13893.0,2683.0
9202.0,41941.0,8781.0,3413.0,2027.0,2456.0,5732.0,7868.0,4797.0,12942.0,2610.0
8778.0,37889.0,8497.0,3232.0,1944.0,2381.0,5300.0,7255.0,4560.0,11841.0,2583.0
8554.0,34576.0,8412.0,3141.0,1913.0,2329.0,5038.0,6716.0,4426.0,11037.0,2619.0
8507.0,32458.0,8369.0,3096.0,1879.0,2322.0,4822.0,6468.0,4412.0,10607.0,2633.0
8794.0,30885.0,8341.0,3101.0,1910.0,2363.0,4761.0,6364.0,4450.0,10397.0,2600.0
9509.0,30033.0,8666.0,3246.0,1981.0,2433.0,4741.0,6309.0,4619.0,10332.0,2600.0
10871.0,30542.0,9382.0,3593.0,2225.0,2640.0,4803.0,6543.0,5108.0,10758.0,2619.0
11752.0,32583.0,10007.0,4065.0,2495.0,2856.0,5030.0,7197.0,5720.0,11831.0,2664.0
12071.0,36892.0,10668.0,4340.0,2583.0,3018.0,5498.0,8176.0,6167.0,13530.0,2812.0
11729.0,41715.0,10827.0,4368.0,2562.0,3065.0,5691.0,8910.0,6125.0,14859.0,2897.0
11556.0,44994.0,10871.0,4358.0,2505.0,3157.0,5937.0,9044.0,6198.0,15039.0,3053.0
11250.0,47174.0,10661.0,4326.0,2447.0,3162.0,6053.0,9010.0,6216.0,14766.0,3133.0
10998.0,47235.0,10501.0,4247.0,2402.0,3134.0,6019.0,8940.0,6155.0,14422.0,3107.0
10749.0,46885.0,10439.0,4152.0,2358.0,3089.0,5912.0,8814.0,6073.0,14095.0,3083.0
10477.0,46484.0,10303.0,4061.0,2323.0,3010.0,5831.0,8737.0,5966.0,13826.0,3049.0
10522.0,46415.0,10438.0,4035.0,2353.0,2942.0,5730.0,8584.0,5912.0,13586.0,3076.0
10580.0,45589.0,10588.0,4007.0,2433.0,2821.0,5760.0,8351.0,5805.0,13243.0,2884.0
11424.0,44905.0,11295.0,4217.0,2602.0,2964.0,5821.0,8442.0,6058.0,13440.0,2914.0
12499.0,46836.0,11688.0,4491.0,2750.0,3156.0,6176.0,8849.0,6431.0,14271.0,3021.0
12523.0,50587.0,11611.0,4562.0,2728.0,3164.0,6604.0,9429.0,6399.0,15376.0,3011.0
12123.0,52941.0,11258.0,4459.0,2633.0,3092.0,6743.0,9616.0,6241.0,15745.0,2950.0
11650.0,52087.0,10850.0,4312.0,2532.0,2980.0,6687.0,9438.0,5967.0,15504.0,2904.0
10782.0,49483.0,10096.0,4024.0,2362.0,2836.0,6448.0,9070.0,5634.0,14905.0,2780.0
9803.0,46232.0,9433.0,3715.0,2171.0,2624.0,6151.0,8572.0,5123.0,14082.0,2683.0
9148.0,42338.0,8878.0,3459.0,2043.0,2496.0,5755.0,7953.0,4782.0,13014.0,2619.0
8782.0,38202.0,8629.0,3270.0,1961.0,2408.0,5347.0,7321.0,4575.0,11932.0,2592.0
8668.0,35000.0,8573.0,3173.0,1901.0,2366.0,5025.0,6825.0,4469.0,11063.0,2635.0
8576.0,32923.0,8510.0,3111.0,1877.0,2373.0,4850.0,6533.0,4391.0,10604.0,2613.0
8757.0,31478.0,8510.0,3103.0,1898.0,2386.0,4745.0,6389.0,4425.0,10381.0,2597.0
9504.0,30671.0,8791.0,3248.0,2004.0,2512.0,4693.0,6361.0,4574.0,10378.0,2554.0
10709.0,30791.0,9580.0,3567.0,2218.0,2737.0,4797.0,6530.0,5031.0,10729.0,2582.0
11548.0,32869.0,10128.0,4019.0,2478.0,2878.0,5013.0,7204.0,5709.0,11863.0,2654.0
11947.0,37770.0,10798.0,4319.0,2596.0,3044.0,5428.0,8129.0,6101.0,13527.0,2823.0
12224.0,42331.0,10853.0,4354.0,2581.0,3127.0,5731.0,8862.0,6108.0,14824.0,2906.0
12150.0,45722.0,10691.0,4318.0,2550.0,3237.0,5979.0,9009.0,6117.0,15018.0,3011.0
12003.0,48168.0,10411.0,4276.0,2450.0,3206.0,6204.0,8914.0,6134.0,14849.0,3101.0
11728.0,48589.0,10225.0,4199.0,2404.0,3158.0,6255.0,8811.0,6060.0,14500.0,3109.0
11692.0,48579.0,10074.0,4081.0,2375.0,3139.0,6132.0,8617.0,5962.0,14068.0,3086.0
