elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
16073.0,69919.0,14144.0,5738.0,3290.0,3814.0,8463.0,11679.0,8575.0,19565.0,3288.0
15247.0,69716.0,13410.0,5506.0,3125.0,3663.0,8367.0,11528.0,8231.0,19364.0,3184.0
14067.0,65518.0,12474.0,5141.0,2895.0,3422.0,7942.0,10916.0,7711.0,18390.0,3065.0
12755.0,61338.0,11473.0,4754.0,2660.0,3167.0,7547.0,10256.0,7087.0,17264.0,2861.0
11643.0,56357.0,10674.0,4348.0,2445.0,2938.0,7060.0,9443.0,6437.0,15845.0,2730.0
10929.0,50220.0,10132.0,4072.0,2326.0,2796.0,6512.0,8567.0,6098.0,14359.0,2664.0
10468.0,45254.0,9859.0,3912.0,2259.0,2735.0,6040.0,7810.0,5921.0,13095.0,2659.0
10224.0,41805.0,9579.0,3783.0,2180.0,2706.0,5713.0,7406.0,5773.0,12348.0,2627.0
10383.0,39313.0,9540.0,3766.0,2202.0,2736.0,5477.0,7195.0,5732.0,11951.0,2616.0
11145.0,37823.0,9908.0,3901.0,2272.0,2856.0,5385.0,7104.0,5908.0,11743.0,2615.0
12646.0,37498.0,11042.0,4324.0,2574.0,3114.0,5480.0,7215.0,6531.0,12022.0,2676.0
13917.0,39793.0,12359.0,4937.0,2941.0,3354.0,5691.0,7933.0,7538.0,13068.0,2882.0
14820.0,45500.0,13621.0,5405.0,3172.0,3649.0,6295.0,9150.0,8290.0,15178.0,3092.0
14815.0,53357.0,13768.0,5529.0,3169.0,3739.0,6796.0,10195.0,8384.0,16858.0,3172.0
14312.0,60073.0,13423.0,5452.0,3091.0,3713.0,7325.0,10662.0,8242.0,17653.0,3222.0
13800.0,61862.0,12837.0,5280.0,2995.0,3649.0,7531.0,10674.0,8029.0,17599.0,3171.0
13579.0,60361.0,12568.0,5142.0,2924.0,3590.0,7384.0,10462.0,7873.0,17198.0,3128.0
13441.0,58830.0,12276.0,5045.0,2903.0,3536.0,7165.0,10175.0,7725.0,16665.0,3070.0
13278.0,58548.0,12199.0,4950.0,2864.0,3471.0,7092.0,9990.0,7620.0,16328.0,3050.0
13660.0,57722.0,12584.0,4958.0,2924.0,3493.0,7024.0,9889.0,7675.0,16109.0,3140.0
14304.0,56593.0,13253.0,5069.0,3051.0,3494.0,6951.0,9772.0,7852.0,15903.0,3193.0
